id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
2632,national-universities,Seton Hall University,seton-hall-university-new-jersey,,private,127,"South Orange, NJ",46880,5913,,,78,3.6,,3.0,,3.6,1150,1310,25,30
3127,national-universities,University of Dayton,university-of-dayton,,private,127,"Dayton, OH",44890,8644,28549.0,58,81,3.7,2.4,2.7,2.4,,1030,1220,23,29
1989,national-universities,University of Kentucky,university-of-kentucky,,public,127,"Lexington, KY",31608,22227,44960.0,13,96,3.6,2.5,3.3,2.9,4.0,1070,1280,22,29
3184,national-universities,University of Oklahoma,university-of-oklahoma,,public,127,"Norman, OK",25116,21383,38621.0,14,83,3.6,2.5,3.2,2.8,,1100,1300,23,29
1437,national-universities,The Catholic University of America,the-catholic-university-of-america,,private,136,"Washington, DC",52156,3055,37277.0,52,82,3.5,2.0,,2.0,3.8,1130,1325,23,30
1860,national-universities,Drake University,drake-university,,private,136,"Des Moines, IA",45962,2848,34369.0,62,68,3.7,,2.5,,,1110,1340,23,30
20662,national-universities,The New School,the-new-school,,private,136,"New York, NY",52979,6430,61071.0,31,68,3.4,,,,,1140,1360,26,30
1036,national-universities,Samford University,samford-university,,private,136,"Birmingham, AL",35360,3576,33078.0,38,84,3.8,,2.7,,3.5,1060,1240,23,29
2208,national-universities,Simmons University,simmons-university,,private,136,"Boston, MA",43112,1744,35033.0,72,83,3.7,,2.2,,3.4,1060,1250,24,29
1216,national-universities,University of La Verne,university-of-la-verne,,private,136,"La Verne, CA",45850,2484,39957.0,80,76,3.2,,,,,960,1150,17,23
2565,national-universities,University of Nebraska -- Lincoln,university-of-nebraska,,public,136,"Lincoln, NE",27002,20286,31275.0,32,78,3.6,2.6,3.4,3.0,,1110,1320,22,28
2589,national-universities,University of New Hampshire,university-of-new-hampshire,,public,136,"Durham, NH",37202,11747,35175.0,66,85,3.6,2.3,2.8,2.5,3.4,1090,1280,24,30
2345,national-universities,University of St. Thomas (MN),university-of-st-thomas-minnesota,,private,136,"St. Paul, MN",48609,6333,33031.0,53,89,3.7,3.0,2.7,2.0,,1130,1340,23,29
9741,national-universities,University of Texas at Dallas,university-of-texas-at-dallas,,public,136,"Richardson, TX",39776,21187,42025.0,28,79,,2.8,3.5,3.2,,1220,1450,26,33
1329,national-universities,University of the Pacific,university-of-the-pacific,,private,136,"Stockton, CA",52352,3524,34977.0,71,71,3.6,2.8,2.3,2.1,,1080,1340,22,30
3185,national-universities,University of Tulsa,university-of-tulsa,,private,136,"Tulsa, OK",44838,2929,34840.0,54,69,3.9,2.0,2.5,2.5,,1080,1330,23,31
1350,national-universities,Colorado State University,colorado-state-university,,public,148,"Fort Collins, CO",31540,25186,43066.0,15,84,3.7,2.8,3.0,3.0,,1070,1280,23,29
2688,national-universities,CUNY--City College,cuny-city-college,,public,148,"New York, NY",19010,12587,,,51,3.4,2.5,,2.6,,1050,1260,23,31
3258,national-universities,Duquesne University,duquesne-university,,private,148,"Pittsburgh, PA",43526,5383,35179.0,65,77,3.8,,2.6,2.0,3.7,1120,1270,23,28
3749,national-universities,George Mason University,gmu,,public,148,"Fairfax, VA",36579,27105,43648.0,37,89,3.7,2.6,3.1,3.1,3.5,1100,1300,24,30
2292,national-universities,Michigan Technological University,michigan-tech,,public,148,"Houghton, MI",38112,5642,44125.0,32,70,3.8,2.9,2.2,3.0,,1160,1350,25,30
1402,national-universities,Quinnipiac University,quinnipiac-university,,private,148,"Hamden, CT",51270,6841,30630.0,61,82,3.5,2.7,2.8,,3.3,1080,1260,22,27
4741,national-universities,Rutgers University--Camden,rutgers-university-camden,,public,148,"Camden, NJ",32299,5502,42124.0,39,76,,,2.9,,3.3,980,1170,17,24
1151,national-universities,San Diego State University,san-diego-state-university,,public,148,"San Diego, CA",20016,31086,37226.0,18,37,3.8,2.5,3.2,2.9,3.6,1090,1300,22,29
12393,national-universities,Thomas Jefferson University,thomas-jefferson-university,,private,148,"Philadelphia, PA",41715,3783,,,70,3.7,< 2.0,,< 2.0,3.7,1090,1270,20,27
1051,national-universities,University of Alabama,university-of-alabama,,public,148,"Tuscaloosa, AL",31090,31670,32792.0,27,80,3.8,2.5,3.4,3.0,3.9,1070,1330,23,31
1052,national-universities,University of Alabama at Birmingham,university-of-alabama-at-birmingham,,public,148,"Birmingham, AL",25380,13878,39568.0,21,67,3.8,2.3,2.9,2.7,4.2,1090,1328,22,30
3954,national-universities,University of Central Florida,ucf,,public,148,"Orlando, FL",22467,61456,32556.0,20,45,3.9,2.7,3.0,3.1,3.5,1160,1340,25,30
3125,national-universities,University of Cincinnati,university-of-cincinnati,,public,148,"Cincinnati, OH",27472,28657,38874.0,26,76,3.7,2.6,3.1,2.7,3.8,1120,1330,23,29
2440,national-universities,University of Mississippi,university-of-mississippi,,public,148,"University, MS",25876,16179,29950.0,28,88,3.6,2.2,2.9,2.5,3.5,1010,1230,22,30
3479,national-universities,Belmont University,belmont-university,,private,162,"Nashville, TN",38430,6626,35235.0,50,83,3.8,,2.5,,3.3,1120,1300,23,30
9635,national-universities,Florida International University,fiu,,public,162,"Miami, FL",18964,48664,28430.0,36,58,3.9,2.2,2.9,2.6,3.5,1110,1260,23,29
2732,national-universities,Hofstra University,hofstra-university,,private,162,"Hempstead, NY",51360,6120,45388.0,62,69,3.7,3.0,2.9,2.3,,1160,1330,24,31
1928,national-universities,Kansas State University,kansas-state-university,,public,162,"Manhattan, KS",26342,16257,,,,3.6,2.6,3.0,2.9,,,,20,27
1580,national-universities,Mercer University,mercer-university,,private,162,"Macon, GA",38746,4911,27820.0,68,78,3.9,2.9,2.4,2.0,3.5,1180,1340,25,31
3210,national-universities,Oregon State University,oregon-state,,public,162,"Corvallis, OR",32288,26644,39912.0,28,84,3.6,2.8,3.0,3.1,,1080,1310,21,29
1108,national-universities,University of Arkansas,university-of-arkansas,,public,162,"Fayetteville, AR",26390,22825,37388.0,15,78,3.8,2.5,3.6,2.6,3.4,1090,1280,23,29
1610,national-universities,University of Hawaii at Manoa,university-of-hawaii-manoa,,public,162,"Honolulu, HI",34218,13203,44670.0,24,62,3.6,2.3,3.0,2.7,3.5,1060,1260,20,26
2105,national-universities,University of Maryland--Baltimore County,umbc,,public,162,"Baltimore, MD",28470,10932,31259.0,58,69,3.9,2.5,,3.1,,1150,1350,24,30
3414,national-universities,University of Rhode Island,university-of-rhode-island,,public,162,"Kingston, RI",33354,14073,42305.0,27,76,3.5,2.3,2.7,2.6,3.5,1090,1260,23,28
2666,national-universities,Adelphi University,adelphi-university,,private,172,"Garden City, NY",42475,5124,38634.0,65,75,3.4,,2.3,,3.0,1060,1250,21,27
3244,national-universities,Chatham University,chatham-university,,private,172,"Pittsburgh, PA",40877,1358,46099.0,74,66,3.7,,,,,1050,1250,22,27
2010,national-universities,Louisiana State University--Baton Rouge,louisiana-state-university-baton-rouge,,public,172,"Baton Rouge, LA",28005,27825,43459.0,20,73,3.5,2.5,3.1,2.8,,1090,1300,23,28
2823,national-universities,St. John's University (NY),st-johns-university-new-york,,private,172,"Queens, NY",46050,15693,57085.0,50,75,3.5,,2.8,,,1080,1300,23,29
2835,national-universities,University at Albany--SUNY,suny-albany,,public,172,"Albany, NY",28150,13182,36213.0,52,57,3.4,,2.8,2.6,,1080,1240,22,28
1842,national-universities,Valparaiso University,valparaiso-university,,private,172,"Valparaiso, IN",44796,2723,31851.0,77,87,3.8,3.5,2.5,2.4,3.4,1070,1280,22,29
3735,national-universities,Virginia Commonwealth University,vcu,,public,172,"Richmond, VA",35676,21943,31341.0,39,91,3.7,2.4,3.0,2.6,4.0,1060,1250,21,28
2517,national-universities,Missouri University of Science and Technology,missouri-university-of-science-and-technology,,public,179,"Rolla, MO",31286,6086,,,81,3.8,2.9,2.5,2.8,,1228,1388,25,31
2617,national-universities,Montclair State University,montclair-state-university,,public,179,"Montclair, NJ",21417,16374,,,83,3.3,,2.3,< 2.0,,980,1160,,
3100,national-universities,Ohio University,ohio-university,,public,179,"Athens, OH",22810,18913,33157.0,50,87,3.6,2.2,2.8,2.6,3.2,1050,1250,21,26
2609,national-universities,Rowan University,rowan-university,,public,179,"Glassboro, NJ",23409,15963,31625.0,40,79,3.6,3.4,2.4,2.3,2.6,1020,1240,20,28
3652,national-universities,University of Houston,university-of-houston,,public,179,"Houston, TX",27110,39165,25791.0,20,63,3.8,2.6,3.1,2.7,3.2,1120,1310,22,28
1626,national-universities,University of Idaho,university-of-idaho,,public,179,"Moscow, ID",27576,8366,26509.0,85,74,3.4,2.2,2.7,2.6,,990,1220,20,26
2161,national-universities,University of Massachusetts--Lowell,umass-lowell,,public,179,"Lowell, MA",33624,13815,,,75,3.7,2.4,2.6,2.6,3.4,1150,1320,23,29
3800,national-universities,Washington State University,washington-state,,public,179,"Pullman, WA",27733,25470,30733.0,42,80,3.5,2.8,3.2,3.1,3.7,1020,1210,20,26
3170,national-universities,Oklahoma State University,oklahoma-state,,public,187,"Stillwater, OK",24539,20307,34001.0,27,67,3.6,2.5,3.1,2.6,,1020,1250,21,27
3212,national-universities,Pacific University,pacific-university,,private,187,"Forest Grove, OR",50070,1758,53405.0,80,89,3.7,,,,,1050,1230,22,27
3359,national-universities,Robert Morris University,robert-morris-university-pennsylvania,,private,187,"Moon Township, PA",32770,3312,30705.0,78,86,3.6,2.1,2.3,,2.9,1040,1230,24,28
2821,national-universities,St. John Fisher College,st-john-fisher-college,,private,187,"Rochester, NY",36352,2692,30411.0,76,68,3.7,,2.2,,3.0,1060,1240,22,27
3528,national-universities,Union University,union-university,,private,187,"Jackson, TN",35660,2096,48725.0,70,58,3.8,2.4,< 2.0,,3.0,1070,1330,22,30
2323,national-universities,University of Detroit Mercy,university-of-detroit-mercy,,private,187,"Detroit, MI",30154,2633,24355.0,60,79,3.7,< 2.0,2.3,,3.3,1050,1260,22,27
1999,national-universities,University of Louisville,university-of-louisville,,public,187,"Louisville, KY",28508,15927,36334.0,43,66,3.6,2.3,3.0,,3.7,1050,1280,21,29
2984,national-universities,University of North Carolina--Wilmington,university-of-north-carolina-wilmington,,public,187,"Wilmington, NC",21303,14650,36597.0,4,68,3.9,,2.5,2.2,3.4,1160,1310,23,27
1409,national-universities,University of Saint Joseph,university-of-saint-joseph,,private,187,"West Hartford, CT",42934,898,42619.0,75,78,3.3,,,,2.2,970,1166,21,24
1122,national-universities,Biola University,biola-university,,private,196,"La Mirada, CA",44382,3682,36836.0,64,64,3.6,,,,3.0,1070,1290,22,29
1813,national-universities,Indiana University-Purdue University--Indianapolis,indiana-universitypurdue-university-indianapolis,,public,196,"Indianapolis, IN",32101,20966,25721.0,42,79,3.5,2.4,,2.8,3.9,1000,1190,19,25
2423,national-universities,Mississippi State University,mississippi-state,,public,196,"Mississippi State, MS",24900,18803,36448.0,16,80,3.6,2.5,2.8,2.6,,1050,1270,22,30
2099,national-universities,Towson University,towson-university,,public,196,"Towson, MD",22532,18730,36032.0,20,79,3.7,,2.4,2.4,3.2,1040,1200,20,25
10313,national-universities,University of New Mexico,university-of-new-mexico,,public,196,"Albuquerque, NM",24924,16124,,,54,3.4,2.5,2.8,2.8,3.8,1030,1250,17,25
3932,national-universities,University of Wyoming,university-of-wyoming,,public,196,"Laramie, WY",20647,9342,30084.0,21,94,3.5,2.1,2.6,2.4,3.2,1040,1240,21,28
1786,national-universities,Ball State University,ball-state-university,,public,202,"Muncie, IN",27406,15780,,,69,3.5,,2.7,,3.3,1020,1200,19,25
1954,national-universities,Bellarmine University,bellarmine-university,,private,202,"Louisville, KY",44520,2484,,,82,3.6,,2.0,,3.1,1020,1280,21,28
9058,national-universities,Bethel University (MN),bethel-university-minnesota,,private,202,"St. Paul, MN",40080,2710,,,87,3.6,,,,3.0,1040,1338,21,28
1480,national-universities,Florida A&M University,florida-am-university,,public,202,"Tallahassee, FL",17725,7402,,,33,3.6,,,2.4,2.8,1030,1150,20,24
1469,national-universities,Florida Institute of Technology,florida-institute-of-technology,,private,202,"Melbourne, FL",43246,3475,,,70,3.7,2.1,,2.5,,1130,1330,23,30
3714,national-universities,Hampton University,hampton-university,,private,202,"Hampton, VA",29287,3063,,,36,3.3,2.7,,< 2.0,,980,1160,19,25
1692,national-universities,Illinois State University,illinois-state-university,,public,202,"Normal, IL",26281,17987,,,81,3.5,,2.5,2.2,3.4,1020,1220,21,26
2016,national-universities,Loyola University New Orleans,loyola-university-new-orleans,,private,202,"New Orleans, LA",43498,3219,,,72,3.5,,2.7,,,1050,1240,21,26
2482,national-universities,Maryville University of St. Louis,maryville-saint-louis,,private,202,"St Louis, MO",27166,5504,,,95,3.6,,,,2.6,1020,1230,19,26
3247,national-universities,Misericordia University,misericordia-university,,private,202,"Dallas, PA",35940,1845,,,83,3.4,,,,2.2,1040,1215,22,27
1403,national-universities,Sacred Heart University,sacred-heart-university,,private,202,"Fairfield, CT",45230,6417,,,66,3.5,,2.4,,3.2,1140,1260,24,28
1147,national-universities,California State University--Fresno,california-state-university-fresno,,public,213,"Fresno, CA",12789,22611,,,90,3.5,2.9,2.3,2.3,3.0,890,1100,16,21
2923,national-universities,East Carolina University,east-carolina-university,,public,213,"Greenville, NC",23593,23056,,,88,3.3,2.5,2.5,< 2.0,3.6,1000,1160,19,24
3194,national-universities,George Fox University,george-fox-university,,private,213,"Newberg, OR",38520,2481,,,91,3.3,2.8,,,2.6,1020,1240,20,28
3051,national-universities,Kent State University,kent-state-university,,public,213,"Kent, OH",20800,21621,,,84,3.6,,2.6,2.3,3.3,1020,1210,20,26
3486,national-universities,Lipscomb University,lipscomb,,private,213,"Nashville, TN",35752,2997,,,62,3.7,2.4,,< 2.0,2.3,1080,1310,22,29
1509,national-universities,Nova Southeastern University,nova-southeastern-university,,private,213,"Ft. Lauderdale, FL",34570,6314,,,76,3.9,,,2.0,2.5,1030,1240,20,27
2791,national-universities,Pace University,pace-university,,private,213,"New York, NY",48830,7994,,,83,3.2,,2.5,2.2,3.4,1060,1240,22,28
3644,national-universities,Texas Tech University,texas-tech-university,,public,213,"Lubbock, TX",24092,33269,,,70,3.6,2.6,3.0,2.7,,1070,1240,22,27
10142,national-universities,Touro University,touro-university,,private,213,"New York, NY",20750,5520,,,76,3.2,,,< 2.0,2.3,1120,1360,21,30
1422,national-universities,University of Hartford,university-of-hartford,,private,213,"West Hartford, CT",44885,4521,,,77,,2.9,2.4,,,1020,1210,22,29
2053,national-universities,University of Maine,university-of-maine,,public,213,"Orono, ME",33586,9465,,,92,3.4,2.2,2.7,2.6,3.6,1050,1250,21,27
2226,national-universities,Western New England University,western-new-england-university,,private,213,"Springfield, MA",40380,2552,,,89,3.5,2.6,< 2.0,< 2.0,,1070,1270,23,28
3313,national-universities,Widener University,widener-university,,private,213,"Chester, PA",49706,2912,,,75,3.4,2.0,2.2,< 2.0,3.2,1035,1210,20,26
3394,national-universities,Wilkes University,wilkes-university,,private,213,"Wilkes-Barre, PA",39914,2243,,,92,3.6,2.2,,,2.7,1040,1230,20,26
3266,national-universities,Gannon University,gannon-university,,private,227,"Erie, PA",34526,3208,,,79,3.6,2.4,,< 2.0,2.6,990,1210,20,26
3276,national-universities,Immaculata University,immaculata-university,,private,227,"Immaculata, PA",27750,1614,,,83,3.4,,,,2.6,993,1170,17,23
2657,national-universities,New Mexico State University,new-mexico-state-university,,public,227,"Las Cruces, NM",25666,11575,,,63,3.5,2.3,2.4,2.6,3.4,950,1150,17,23
1363,national-universities,Regis University,regis-university,,private,227,"Denver, CO",39610,3197,,,78,3.7,,,< 2.0,2.9,1000,1220,21,28
2810,national-universities,Russell Sage College,the-sage-colleges,,private,227,"Troy, NY",33894,1287,,,74,3.2,,,,3.0,910,1160,16,24
3788,national-universities,Seattle Pacific University,seattle-pacific-university,,private,227,"Seattle, WA",35646,2702,,,91,3.6,2.8,2.2,< 2.0,3.2,1010,1160,20,27
2342,national-universities,St. Catherine University,st-catherine-university,,private,227,"St. Paul, MN",46494,2983,,,77,3.6,,,,2.8,1080,1240,19,25
6740,national-universities,University of Colorado Denver,university-of-colorado-denver,,public,227,"Denver, CO",32820,14995,,,66,3.5,2.1,2.8,2.7,3.9,995,1210,20,27
2222,national-universities,University of Massachusetts--Boston,umass-boston,,public,227,"Boston, MA",35139,12871,,,80,3.3,2.8,2.8,2.5,3.8,1010,1210,20,27
2210,national-universities,University of Massachusetts--Dartmouth,umass-dartmouth,,public,227,"North Dartmouth, MA",30153,6027,,,76,3.3,2.2,2.7,2.6,3.5,990,1190,20,26
2568,national-universities,"University of Nevada, Reno",university-of-nevada,,public,227,"Reno, NV",24680,16852,,,87,3.5,2.3,2.6,2.4,3.4,1060,1260,20,26
2975,national-universities,University of North Carolina--Charlotte,unc-charlotte,,public,227,"Charlotte, NC",20542,24175,,,80,3.5,2.4,3.0,2.9,3.7,1100,1280,22,27
2243,national-universities,Central Michigan University,central-michigan-university,,public,239,"Mount Pleasant, MI",13538,13048,,,69,3.5,2.7,2.4,2.1,,1000,1210,20,26
1852,national-universities,Clarke University,clarke-university,,private,239,"Dubuque, IA",36870,659,,,57,3.5,,,,,920,1140,19,25
2343,national-universities,The College of St. Scholastica,the-college-of-st-scholastica,,private,239,"Duluth, MN",39410,2244,,,73,3.5,,,,2.9,,,22,27
3848,national-universities,Edgewood College,edgewood-college,,private,239,"Madison, WI",31700,1407,,,72,,,,,2.6,950,1210,20,25
1574,national-universities,Georgia State University,georgia-state-university,,public,239,"Atlanta, GA",30114,28772,,,67,3.5,,3.4,2.7,3.5,950,1160,20,26
3166,national-universities,Oklahoma City University,oklahoma-city-university,,private,239,"Oklahoma City, OK",32744,1526,,,72,3.8,,2.0,,3.3,1080,1263,22,29
1804,national-universities,University of Indianapolis,university-of-indianapolis,,private,239,"Indianapolis, IN",33520,4168,,,73,3.5,,,,3.1,960,1170,18,25
2519,national-universities,University of Missouri--St. Louis,umsl,,public,239,"St. Louis, MO",30570,10977,,,58,3.5,2.5,2.6,2.3,3.4,1080,1255,21,27
2976,national-universities,University of North Carolina at Greensboro,unc-greensboro,,public,239,"Greensboro, NC",22564,15995,,,88,3.7,,2.9,2.3,3.7,980,1160,19,25
10300,national-universities,University of South Dakota,university-of-south-dakota,,public,239,"Vermillion, SD",12942,7103,,,91,,,2.5,2.0,3.3,1000,1245,20,25
3018,national-universities,Bowling Green State University,bowling-green-state-university,,public,249,"Bowling Green, OH",19000,14988,,,75,3.6,,2.7,2.1,2.9,1020,1210,20,26
10311,national-universities,Harding University,harding-university,,private,249,"Searcy, AR",22470,3574,,,55,3.7,2.3,,< 2.0,2.8,1060,1290,21,29
2160,national-universities,Lesley University,lesley-university,,private,249,"Cambridge, MA",29450,2128,,,75,,,,,,1000,1210,20,26
3502,national-universities,Lincoln Memorial University,lincoln-memorial-university,,private,249,"Harrogate, TN",24210,1817,,,69,3.2,,,,2.1,1000,1220,19,25
3606,national-universities,Sam Houston State University,sam-houston-state,,public,249,"Huntsville, TX",23274,18790,,,92,,,2.3,< 2.0,2.6,970,1120,18,23
3509,national-universities,University of Memphis,university-of-memphis,,public,249,"Memphis, TN",16764,17383,,,85,3.5,2.0,2.8,2.3,3.5,990,1200,19,26
2518,national-universities,University of Missouri--Kansas City,umkc,,public,249,"Kansas City, MO",28026,11036,,,63,3.5,< 2.0,2.7,2.4,3.7,1000,1315,20,28
2569,national-universities,"University of Nevada, Las Vegas",unlv,,public,249,"Las Vegas, NV",25977,25862,,,81,3.4,2.2,2.8,2.3,3.8,1030,1250,19,25
2050,national-universities,University of New England,university-of-new-england,,private,249,"Biddeford, ME",39820,4065,,,87,3.4,,,,2.8,1040,1210,21,27
3005,national-universities,University of North Dakota,university-of-north-dakota,,public,249,"Grand Forks, ND",15067,9796,,,87,3.6,2.0,2.5,2.2,3.5,1010,1210,21,26
1664,national-universities,University of St. Francis,university-of-st-francis,,private,249,"Joliet, IL",35000,1627,,,60,3.6,,,,2.6,970,1170,21,26
3677,national-universities,Utah State University,utah-state,,public,249,"Logan, UT",23434,24647,,,91,3.6,2.4,2.8,2.7,,1080,1320,21,29
2329,national-universities,Wayne State University,wayne-state,,public,249,"Detroit, MI",32727,17513,,,68,3.4,2.3,2.6,2.6,3.8,1000,1200,20,27
3827,national-universities,West Virginia University,wvu,,public,249,"Morgantown, WV",25320,21086,,,84,,2.3,2.9,2.4,3.4,1030,1230,21,27
1117,national-universities,Azusa Pacific University,azusa-pacific-university,,private,263,"Azusa, CA",41410,4498,,,94,3.8,,,,3.3,1040,1290,22,28
1903,national-universities,Baker University,baker-university,,private,263,"Baldwin City, KS",31600,1149,,,93,3.4,,,,2.7,950,1130,19,24
1428,national-universities,Delaware State University,delaware-state-university,,public,263,"Dover, DE",17294,4131,,,39,3.3,,2.4,,,810,1010,17,22
3938,national-universities,Inter American University of Puerto Rico--San German,inter-american-university-of-puerto-rico-san-german,,private,263,"San German, PR",6012,3143,,,45,3.2,,,< 2.0,,,,,
2532,national-universities,Montana State University,montana-state,,public,263,"Bozeman, MT",26950,14240,,,81,3.6,2.3,2.4,2.5,3.5,1090,1320,21,28
3728,national-universities,Old Dominion University,old-dominion,,public,263,"Norfolk, VA",31680,19622,,,95,3.3,2.2,2.7,2.4,3.2,960,1170,18,25
3737,national-universities,Shenandoah University,shenandoah-university,,private,263,"Winchester, VA",34490,2267,,,74,3.5,,2.0,,3.0,990,1220,19,26
1758,national-universities,Southern Illinois University--Carbondale,southern-illinois-university-carbondale,,public,263,"Carbondale, IL",15240,8299,,,92,3.2,2.0,2.6,2.3,,970,1345,20,26
1055,national-universities,University of Alabama at Huntsville,university-of-alabama-huntsville,,public,263,"Huntsville, AL",23734,8027,,,77,3.8,2.4,2.7,2.6,3.6,1166,1393,24,31
3045,national-universities,University of Findlay,university-of-findlay,,private,263,"Findlay, OH",36720,3732,,,79,3.6,,,< 2.0,,1010,1230,20,26
2554,national-universities,University of Nebraska Omaha,university-of-nebraska-omaha,,public,263,"Omaha, NE",21718,12768,,,82,3.4,,2.7,2.6,,,,18,26
9841,national-universities,University of North Florida,university-of-north-florida,,public,263,"Jacksonville, FL",20793,14550,,,80,3.9,2.5,2.4,2.1,3.1,1040,1230,20,27
3578,national-universities,University of the Incarnate Word,university-of-the-incarnate-word,,private,263,"San Antonio, TX",33100,5081,,,97,3.5,,,,3.2,950,1140,17,23
2330,national-universities,Western Michigan University,western-michigan-university,,public,263,"Kalamazoo, MI",17591,16554,,,85,3.5,2.0,2.4,2.1,3.2,1010,1220,20,27
2913,national-universities,Campbell University,campbell-university,,private,277,"Buies Creek, NC",38160,3720,,,81,3.5,,,,2.5,1010,1210,19,25
3842,national-universities,Concordia University Wisconsin,concordia-university-wisconsin,,private,277,"Mequon, WI",31952,3095,,,71,,,,,2.6,,,20,26
1481,national-universities,Florida Atlantic University,florida-atlantic-university,,public,277,"Boca Raton, FL",21655,25562,,,75,3.7,2.1,2.6,2.4,3.4,1060,1220,21,26
2929,national-universities,Gardner-Webb University,gardner-webb,,private,277,"Boiling Springs, NC",31960,1999,,,67,,,,,2.9,970,1180,19,24
2008,national-universities,Louisiana Tech University,louisiana-tech-university,,public,277,"Ruston, LA",19548,10013,,,64,3.6,2.2,2.5,2.4,,1060,1270,22,28
2905,national-universities,North Carolina Agricultural and Technical State University,north-carolina-at,,public,277,"Greensboro, NC",20243,11130,,,57,3.6,2.2,2.1,2.2,2.8,960,1130,17,22
9265,national-universities,North Dakota State University,north-dakota-state,,public,277,"Fargo, ND",14471,10555,,,94,3.5,2.1,2.5,2.3,3.3,1028,1243,20,26
30913,national-universities,Regent University,regent-university,,private,277,"Virginia Beach, VA",18820,4539,,,50,3.4,,,< 2.0,,940,1220,21,29
3523,national-universities,Tennessee Tech University,tennessee-tech,,public,277,"Cookeville, TN",16027,8778,,,80,3.6,2.1,2.1,2.3,2.8,1030,1270,21,28
2536,national-universities,University of Montana,university-of-montana,,public,277,"Missoula, MT",28252,6975,,,96,3.4,,2.7,2.4,,1050,1240,20,27
3594,national-universities,University of North Texas,unt,,public,277,"Denton, TX",24234,32694,,,84,,2.1,2.7,2.5,,1050,1240,19,26
